Trait,Marker_ID,Estimate,SD,Model_Frequency
y1,2482,-9.411067e-5,0.0027590534,1.0
y1,2483,3.706517e-5,0.002719232,1.0
y1,2484,-0.0001515546,0.0027028588,1.0
y1,2485,-7.060562e-5,0.0028598767,1.0
y1,2486,-0.00015870972,0.002776039,1.0
y1,2487,4.0475814e-5,0.0027148908,1.0
y1,2488,0.00016254777,0.0028207689,1.0
y1,2489,-5.1820432e-5,0.0028380335,1.0
y1,2490,-3.8501417e-5,0.0027742055,1.0
y1,2491,4.459796e-6,0.002804597,1.0
y1,2492,-6.1147875e-5,0.0028043517,1.0
y1,2493,8.4610176e-5,0.002771654,1.0
y1,2494,-7.22546e-5,0.0028263645,1.0
y1,2495,8.723333e-5,0.0027612606,1.0
y1,2496,-4.399292e-5,0.00271733,1.0
y1,2497,-1.76085e-5,0.002828376,1.0
y1,2498,5.9780425e-5,0.0027940222,1.0
y1,2499,4.6292538e-5,0.0027944772,1.0
y1,2500,0.00020785755,0.0026751233,1.0
y1,2501,6.905533e-5,0.0027572622,1.0
y1,2502,3.3699762e-5,0.0028328823,1.0
y1,2503,1.932477e-6,0.0026882587,1.0
y1,2504,6.98757e-5,0.0026938813,1.0
y1,2505,-1.2451924e-5,0.0028125774,1.0
y1,2506,0.00021772734,0.0027288273,1.0
y1,2507,-0.00011407371,0.0027226238,1.0
y1,2508,2.2861725e-5,0.0028362,1.0
y1,2509,-2.7259679e-5,0.0029017653,1.0
y1,2510,-2.4798917e-5,0.0027874224,1.0
y1,2511,-2.3276016e-5,0.002708074,1.0
y1,2512,3.540388e-5,0.0026784823,1.0
y1,2513,-0.0001687317,0.0027400155,1.0
y1,2514,8.0638754e-5,0.0029004805,1.0
y1,2515,0.000115695206,0.002745224,1.0
y1,2516,-3.656293e-7,0.002756222,1.0
y1,2517,-0.00020715648,0.002920961,1.0
y1,2518,2.680772e-5,0.0027907211,1.0
y1,2519,-5.8420806e-5,0.0027755261,1.0
y1,2520,-0.00013176432,0.0026920494,1.0
y1,2521,6.438079e-5,0.0028749213,1.0
y1,2522,-1.8385346e-5,0.0028433949,1.0
y1,2523,0.00010436825,0.002739572,1.0
y1,2524,1.0180984e-5,0.0028680903,1.0
y1,2525,5.3098414e-5,0.002730273,1.0
y1,2526,-9.03005e-5,0.0027315286,1.0
y1,2527,-5.5043296e-5,0.0027592306,1.0
y1,2528,-7.365264e-5,0.002728254,1.0
y1,2529,-0.00023889384,0.002740502,1.0
y1,2530,-3.117695e-5,0.0027978972,1.0
y1,2531,9.149923e-5,0.0028035552,1.0
y1,2532,-3.3607736e-5,0.0026984771,1.0
y1,2533,-0.0001765706,0.0027723687,1.0
y1,2534,4.4589917e-5,0.0026344606,1.0
y1,2535,-7.956982e-5,0.0028099,1.0
y1,2536,-3.167312e-5,0.0027635908,1.0
y1,2537,-7.41108e-5,0.002794208,1.0
y1,2538,-6.87508e-5,0.0028094882,1.0
y1,2539,1.8258968e-5,0.0026888847,1.0
y1,2540,8.156517e-5,0.0027667987,1.0
y1,2541,4.9642065e-5,0.0028628223,1.0
y1,2542,-9.8307515e-5,0.0028419897,1.0
y1,2543,-0.00014327986,0.0027412048,1.0
y1,2544,4.0945568e-5,0.002777372,1.0
y1,2545,-4.599265e-5,0.0027650506,1.0
y1,2546,-0.00018190441,0.0028363697,1.0
y1,2547,0.00012006193,0.002736206,1.0
y1,2548,-4.036162e-5,0.0026713063,1.0
y1,2549,9.3812305e-5,0.0027884662,1.0
y1,2550,-0.00011297984,0.0027966334,1.0
y1,2551,4.30833e-5,0.0028444265,1.0
y1,2552,-0.00010609895,0.0028509346,1.0
y1,2553,4.893706e-6,0.0027442495,1.0
y1,2554,8.1751314e-5,0.002806861,1.0
y1,2555,1.166718e-5,0.002724206,1.0
y1,2556,-0.00012440658,0.002921942,1.0
y1,2557,2.735716e-5,0.0027822994,1.0
y1,2558,7.334505e-5,0.0027716027,1.0
y1,2559,-5.7559723e-6,0.002862053,1.0
y1,2560,3.8258677e-5,0.0026945653,1.0
y1,2561,-3.4561715e-5,0.0027880562,1.0
y1,2562,8.014294e-5,0.0027833167,1.0
y1,2563,8.860963e-5,0.002803051,1.0
y1,2564,-8.82434e-5,0.0026971297,1.0
y1,2565,0.00011960879,0.0027791916,1.0
y1,2566,4.241888e-5,0.0027259707,1.0
y1,2567,-8.494285e-6,0.002753132,1.0
y1,2568,-0.00011380177,0.0027352876,1.0
y1,2569,4.262467e-5,0.0026012582,1.0
y1,2570,-5.6658773e-5,0.0028287421,1.0
y1,2571,2.2074091e-5,0.0027462263,1.0
y1,2572,0.00018219482,0.0026388653,1.0
y1,2573,-8.8020136e-7,0.0027923083,1.0
y1,2574,3.7652062e-5,0.0027460966,1.0
y1,2575,-3.1933569e-6,0.0028072747,1.0
y1,2576,-7.808799e-5,0.002786947,1.0
y1,2577,0.00010801797,0.0027187632,1.0
y1,2578,-0.00011064959,0.002683554,1.0
y1,2579,-5.752652e-5,0.0026707912,1.0
y1,2580,-2.6934586e-5,0.0028485723,1.0
y1,2581,-7.111897e-5,0.0027358367,1.0
y1,2582,-7.3276606e-5,0.0026763913,1.0
y1,2583,0.00021933946,0.002812739,1.0
y1,2584,7.5570875e-5,0.0028213577,1.0
y1,2585,-3.720892e-5,0.002833225,1.0
y1,2586,-6.93772e-5,0.0028104226,1.0
y1,2587,-4.318641e-5,0.0026475466,1.0
y1,2588,1.7470918e-6,0.002775692,1.0
y1,2589,0.00013205077,0.002795488,1.0
y1,2590,3.8113234e-5,0.0026863383,1.0
y1,2591,2.7748994e-5,0.0027660062,1.0
y1,2592,-5.1344785e-5,0.0026603716,1.0
y1,2593,1.5067646e-5,0.0026644312,1.0
y1,2594,0.00018524629,0.0028051045,1.0
y1,2595,-0.00013990616,0.0029368775,1.0
y1,2596,-0.00010111163,0.0027565982,1.0
y1,2597,-0.0002006234,0.0027270343,1.0
y1,2598,0.00015041359,0.0027783164,1.0
y1,2599,-0.00013523368,0.0028767625,1.0
y1,2600,0.00010199972,0.0028536364,1.0
y1,2601,-9.3069124e-5,0.0027385417,1.0
y1,2602,7.639468e-5,0.0028093294,1.0
y1,2603,-0.00018220083,0.0026768784,1.0
y1,2604,0.00012491734,0.002679614,1.0
y1,2605,-1.6066502e-5,0.0027659792,1.0
y1,2606,0.0002101334,0.0027576047,1.0
y1,2607,-4.9165803e-5,0.0027668974,1.0
y1,2608,-7.524746e-5,0.002802301,1.0
y1,2609,7.567533e-5,0.0027406502,1.0
y1,2610,0.0001368838,0.0027824675,1.0
y1,2611,-6.721367e-5,0.002824925,1.0
y1,2612,-0.00017550227,0.0027753506,1.0
y1,2613,-3.5063767e-5,0.00277576,1.0
y1,2614,-3.902106e-5,0.0027269265,1.0
y1,2615,-2.72948e-5,0.0026551816,1.0
y1,2616,3.60469e-5,0.0027510049,1.0
y1,2617,0.00018800766,0.002821269,1.0
y1,2618,-5.055804e-5,0.0027001135,1.0
y1,2619,8.5782296e-5,0.002725514,1.0
y1,2620,-0.00017472701,0.002792889,1.0
y1,2621,1.0617092e-5,0.0026682573,1.0
y1,2622,-8.1711434e-5,0.0028455565,1.0
y1,2623,-1.7246435e-6,0.0028062894,1.0
y1,2624,-2.5680365e-5,0.0028098235,1.0
y1,2625,0.00012241173,0.0027351647,1.0
y1,2626,-0.00016129804,0.0026429202,1.0
y1,2627,0.00024017389,0.002674204,1.0
y1,2628,-7.4604926e-5,0.002880753,1.0
y1,2629,1.3415294e-5,0.0027627628,1.0
y1,2630,0.00014418118,0.0027773632,1.0
y1,2631,-0.0001857339,0.0028812161,1.0
y1,2632,-6.8941416e-5,0.0028218157,1.0
y1,2633,0.00015822926,0.0028559202,1.0
y1,2634,4.6859474e-5,0.0027650362,1.0
y1,2635,2.7132524e-5,0.00286741,1.0
y1,2636,2.1369295e-5,0.002781108,1.0
y1,2637,-2.577529e-6,0.0028912209,1.0
y1,2638,3.4798388e-5,0.002788799,1.0
y1,2639,4.8859318e-5,0.0028609321,1.0
y1,2640,-0.00022017235,0.0027551292,1.0
y1,2641,-1.4258749e-5,0.0027425818,1.0
y1,2642,-1.4222761e-5,0.0027382544,1.0
y1,2643,-1.1955593e-5,0.0027992944,1.0
y1,2644,4.943142e-5,0.0027399922,1.0
y1,2645,-5.9676997e-5,0.002820697,1.0
y1,2646,2.4814462e-5,0.0028375105,1.0
y1,2647,1.380954e-5,0.0027737373,1.0
y1,2648,-7.912608e-6,0.002783463,1.0
y1,2649,-0.00019287097,0.002790981,1.0
y1,2650,7.4111456e-5,0.0027351978,1.0
y1,2651,9.07251e-6,0.0027094593,1.0
y1,2652,-7.494502e-5,0.002706401,1.0
y1,2653,8.183334e-5,0.00267765,1.0
y1,2654,3.9131055e-6,0.002731588,1.0
y1,2655,-9.431322e-5,0.0026343216,1.0
y1,2656,8.6846194e-5,0.002740923,1.0
y1,2657,-0.00010025162,0.0028389348,1.0
y1,2658,-1.8128867e-5,0.0026910424,1.0
y1,2659,-7.337869e-5,0.002719338,1.0
y1,2660,0.00017220057,0.0027172605,1.0
y1,2661,0.00015266576,0.00268977,1.0
y1,2662,-4.1130493e-6,0.0028542925,1.0
y1,2663,1.2179442e-5,0.002906149,1.0
y1,2664,-9.305023e-5,0.0027746488,1.0
y1,2665,8.367143e-5,0.0027661829,1.0
y1,2666,9.093475e-5,0.002655405,1.0
y1,2667,-2.4870478e-5,0.0028124393,1.0
y1,2668,6.0630184e-5,0.0027490149,1.0
y1,2669,7.824862e-5,0.0028362798,1.0
y1,2670,0.00017421243,0.0027979144,1.0
y1,2671,2.2799109e-6,0.002726107,1.0
y1,2672,9.1736896e-5,0.0028181719,1.0
y1,2673,6.5990556e-5,0.0027357335,1.0
y1,2674,-2.3174816e-6,0.0028840709,1.0
y1,2675,-7.023869e-6,0.0027316734,1.0
y1,2676,-7.42434e-5,0.0026374625,1.0
y1,2677,-4.9021553e-5,0.0028275049,1.0
y1,2678,7.049446e-5,0.0027748041,1.0
y1,2679,0.00013166873,0.0027060409,1.0
y1,2680,2.6024587e-5,0.0027584368,1.0
y1,2681,7.748705e-5,0.0028416351,1.0
y1,2682,-1.1974499e-5,0.002716262,1.0
y1,2683,9.648264e-5,0.0028832164,1.0
y1,2684,-0.00019009654,0.0028417818,1.0
y1,2685,6.82134e-5,0.0028884124,1.0
y1,2686,0.00018562471,0.0027509232,1.0
y1,2687,-7.856235e-5,0.0027622543,1.0
y1,2688,-5.3443742e-5,0.002746713,1.0
y1,2689,-5.311925e-5,0.0026822658,1.0
y1,2690,-2.5021174e-5,0.0027920369,1.0
y1,2691,-0.00021188425,0.0027575553,1.0
y1,2692,-0.00011038955,0.0028689045,1.0
y1,2693,-1.6213457e-5,0.002855284,1.0
y1,2694,4.4569115e-5,0.0028419842,1.0
y1,2695,0.0001376007,0.0027119936,1.0
y1,2696,-8.419628e-5,0.0027963684,1.0
y1,2697,8.704564e-5,0.0028170708,1.0
y1,2698,0.00018742289,0.0028763562,1.0
y1,2699,-7.433766e-5,0.0029389749,1.0
y1,2700,-1.1525046e-5,0.002677137,1.0
y1,2701,5.4003107e-5,0.0028931468,1.0
y1,2702,-4.7156927e-6,0.0026913204,1.0
y1,2703,1.0693731e-5,0.0027274918,1.0
y1,2704,-8.0149104e-5,0.002856505,1.0
y1,2705,0.00019270154,0.0027480216,1.0
y1,2706,-8.8321605e-5,0.0027860934,1.0
y1,2707,0.00010140711,0.0026394352,1.0
y1,2708,1.7601116e-5,0.0027960336,1.0
y1,2709,-1.5824213e-5,0.0027590173,1.0
y1,2710,-8.458191e-5,0.0027861816,1.0
y1,2711,6.9392945e-6,0.0027476568,1.0
y1,2712,0.00016838331,0.0027469217,1.0
y1,2713,-5.481276e-5,0.002673629,1.0
y1,2714,2.3872983e-5,0.002758997,1.0
y1,2715,-0.0001388406,0.0028097702,1.0
y1,2716,-0.00013807934,0.0026953937,1.0
y1,2717,2.4200144e-5,0.0027550936,1.0
y1,2718,-8.6836706e-5,0.0027582748,1.0
y1,2719,5.0824478e-5,0.00282887,1.0
y1,2720,-7.22026e-5,0.002713962,1.0
y1,2721,-5.6572506e-5,0.0027895134,1.0
y1,2722,-0.00013079002,0.002808346,1.0
y1,2723,-8.5191285e-5,0.0028786906,1.0
y1,2724,-7.986636e-5,0.0027722202,1.0
y1,2725,6.790572e-5,0.002796273,1.0
y1,2726,-4.819422e-5,0.0026764139,1.0
y1,2727,8.3091974e-5,0.0026801263,1.0
y1,2728,-0.00010413116,0.0028291643,1.0
y1,2729,-0.00012626934,0.0027903144,1.0
y1,2730,3.019563e-5,0.0028017892,1.0
y1,2731,-0.00014990404,0.0027276732,1.0
y1,2732,-4.2743566e-5,0.002787737,1.0
y1,2733,2.9292183e-5,0.0027180098,1.0
y1,2734,0.00012185885,0.0026944475,1.0
y1,2735,1.7726505e-5,0.002898577,1.0
y1,2736,-1.6089822e-5,0.0028088312,1.0
y1,2737,0.00016961517,0.0027540221,1.0
y1,2738,-0.00012599472,0.0026806358,1.0
y1,2739,7.498857e-5,0.0027859814,1.0
y1,2740,-3.9033002e-5,0.0027213083,1.0
y1,2741,-0.00011140394,0.0028237056,1.0
y1,2742,7.4097654e-5,0.002724662,1.0
y1,2743,2.2718192e-5,0.002855819,1.0
y1,2744,3.0562813e-5,0.0027509022,1.0
y1,2745,3.4164983e-5,0.0027176593,1.0
y1,2746,5.5153338e-5,0.0028055962,1.0
y1,2747,2.3783854e-5,0.0028196059,1.0
y1,2748,-0.00017117121,0.002833305,1.0
y1,2749,9.0000554e-5,0.002779466,1.0
y1,2750,-0.00013071245,0.0027628574,1.0
y1,2751,0.0001278935,0.0026529788,1.0
y1,2752,-3.3105574e-5,0.0028644716,1.0
y1,2753,-0.00012748475,0.0028047988,1.0
y1,2754,0.00011917187,0.002922552,1.0
y1,2755,-8.987177e-5,0.002748038,1.0
y1,2756,0.00010178317,0.0028685443,1.0
y1,2757,0.0001992906,0.0027902678,1.0
y1,2758,4.943256e-5,0.002780224,1.0
y1,2759,-4.808527e-5,0.002778253,1.0
y1,2760,3.6721622e-6,0.0028622015,1.0
y1,2761,5.3556825e-5,0.0028689962,1.0
y1,2762,-7.4461364e-5,0.0027369559,1.0
y1,2763,5.6449666e-5,0.0027882606,1.0
y1,2764,-0.0001337931,0.0027801888,1.0
y1,2765,-0.000106466774,0.0027091051,1.0
y1,2766,-0.00010713759,0.0027817271,1.0
y1,2767,-2.4620118e-5,0.00268747,1.0
y1,2768,-3.171831e-5,0.0027557153,1.0
y1,2769,-1.2762561e-5,0.0027967046,1.0
y1,2770,8.839106e-5,0.0026596833,1.0
y1,2771,-0.00010043085,0.0027117308,1.0
y1,2772,0.0002070028,0.0028175605,1.0
y1,2773,1.4096593e-5,0.0026535909,1.0
y1,2774,0.00020994898,0.0028640428,1.0
y1,2775,3.745263e-5,0.002763789,1.0
y1,2776,-3.083519e-5,0.0027863283,1.0
y1,2777,-7.2300354e-5,0.002723414,1.0
y1,2778,-0.00016058721,0.0027679882,1.0
y1,2779,1.7193279e-5,0.0026715861,1.0
y1,2780,8.847925e-5,0.0027720074,1.0
y1,2781,-6.335363e-5,0.0028337238,1.0
y1,2782,-0.00013323147,0.0027153646,1.0
y1,2783,0.00013125011,0.0026545015,1.0
y1,2784,-9.748221e-6,0.002698551,1.0
y1,2785,9.656194e-5,0.0026911935,1.0
y1,2786,-0.00013847086,0.0027573274,1.0
y1,2787,0.00013481197,0.0028315315,1.0
y1,2788,9.803932e-5,0.0028318618,1.0
y1,2789,7.788942e-5,0.002660854,1.0
y1,2790,9.848636e-5,0.0027084502,1.0
y1,2791,-3.060158e-5,0.0027169771,1.0
y1,2792,0.00019141364,0.0028511442,1.0
y1,2793,-7.454354e-6,0.002799825,1.0
y1,2794,-4.0625717e-5,0.002754471,1.0
y1,2795,2.3034834e-5,0.0026861664,1.0
y1,2796,-8.852032e-5,0.0026825753,1.0
y1,2797,-4.5942146e-5,0.0026523492,1.0
y1,2798,-1.2606294e-5,0.0028597948,1.0
y1,2799,6.550474e-5,0.0028720563,1.0
y1,2800,5.1302963e-5,0.0028410885,1.0
y1,2801,-7.496769e-5,0.002788809,1.0
y1,2802,-1.8681116e-5,0.0027508698,1.0
y1,2803,-6.508617e-5,0.0027388306,1.0
y1,2804,-0.00011266874,0.0027042273,1.0
y1,2805,-3.9340488e-5,0.0029371944,1.0
y1,2806,-4.1298546e-5,0.0027933035,1.0
y1,2807,5.554284e-5,0.0027527679,1.0
y1,2808,-1.21725825e-5,0.0027486812,1.0
y1,2809,-4.42567e-5,0.0027979887,1.0
y1,2810,-0.00014124758,0.0027109326,1.0
y1,2811,4.5822035e-5,0.002803691,1.0
y1,2812,1.7824692e-5,0.0027989824,1.0
y1,2813,2.626719e-5,0.00278032,1.0
y1,2814,3.1448766e-5,0.0027039365,1.0
y1,2815,-4.6710375e-5,0.002814245,1.0
y1,2816,-1.8898423e-6,0.0027888834,1.0
y1,2817,9.7731136e-5,0.0028792657,1.0
y1,2818,2.57574e-5,0.0027337407,1.0
y1,2819,-9.28848e-5,0.0027759436,1.0
y1,2820,6.605439e-5,0.0027217916,1.0
y1,2821,-0.00015051189,0.0027672048,1.0
y1,2822,-8.539639e-5,0.002867886,1.0
y1,2823,0.00019372332,0.002777053,1.0
y1,2824,8.742564e-5,0.0027441022,1.0
y1,2825,-6.9592425e-5,0.0028343648,1.0
y1,2826,3.6669437e-5,0.002704402,1.0
y1,2827,0.00010506234,0.0027935207,1.0
y1,2828,0.00015303445,0.0027062714,1.0
y1,2829,0.00010934388,0.0027105634,1.0
y1,2830,8.956928e-5,0.0028326246,1.0
y1,2831,4.1810952e-5,0.0027512326,1.0
y1,2832,9.6727694e-5,0.0027806805,1.0
y1,2833,4.3938493e-5,0.0027169113,1.0
y1,2834,4.117806e-6,0.0027581423,1.0
y1,2835,0.00017124077,0.0028693487,1.0
y1,2836,1.1646549e-5,0.002858318,1.0
y1,2837,-0.00013418216,0.0028140245,1.0
y1,2838,-3.127211e-5,0.0028667552,1.0
y1,2839,-2.393461e-5,0.0028492243,1.0
y1,2840,3.708893e-5,0.00289669,1.0
y1,2841,-4.0250376e-5,0.0028548161,1.0
y1,2842,-0.00020303039,0.002725308,1.0
y1,2843,9.5796546e-5,0.0028671976,1.0
y1,2844,0.000100640784,0.0026587925,1.0
y1,2845,6.805864e-5,0.0028388114,1.0
y1,2846,-0.000102739614,0.0028648358,1.0
y1,2847,-1.0340284e-5,0.0026503582,1.0
y1,2848,2.6465636e-5,0.0027576743,1.0
y1,2849,-0.000102059246,0.0029523063,1.0
y1,2850,0.00010499134,0.0027357696,1.0
y1,2851,6.5657325e-5,0.0028433488,1.0
y1,2852,-0.00024985406,0.0026704962,1.0
y1,2853,0.0001494911,0.0026899755,1.0
y1,2854,-0.00018836715,0.0027492112,1.0
y1,2855,-1.4728349e-5,0.0026833194,1.0
y1,2856,5.81615e-5,0.0026793932,1.0
y1,2857,9.269063e-5,0.0027484926,1.0
y1,2858,5.825224e-5,0.0027493387,1.0
y1,2859,1.2564558e-5,0.0027772996,1.0
y1,2860,-0.00019386054,0.0029762364,1.0
y1,2861,-0.00015065151,0.002683077,1.0
y1,2862,-0.00018453803,0.002788939,1.0
y1,2863,9.546122e-5,0.0027312078,1.0
y1,2864,9.170713e-6,0.002782688,1.0
y1,2865,-3.4232617e-5,0.002864644,1.0
y1,2866,6.156956e-5,0.0027696039,1.0
y1,2867,-8.2658014e-5,0.0027552638,1.0
y1,2868,2.5091509e-5,0.00273967,1.0
y1,2869,2.9143646e-5,0.002780353,1.0
y1,2870,5.1683146e-6,0.0026916503,1.0
y1,2871,4.0126335e-5,0.0027640946,1.0
y1,2872,-0.00017478483,0.0027780433,1.0
y1,2873,-0.0001910446,0.0028183241,1.0
y1,2874,0.00019931364,0.0027508165,1.0
y1,2875,-6.184504e-5,0.0027511304,1.0
y1,2876,6.509435e-5,0.002862186,1.0
y1,2877,0.00010303013,0.0028094468,1.0
y1,2878,-3.9796992e-5,0.0026424227,1.0
y1,2879,-4.111356e-5,0.0028016188,1.0
y1,2880,-0.00010322853,0.0028354141,1.0
y1,2881,-8.93543e-5,0.0027524105,1.0
y1,2882,-0.00017794862,0.0026796816,1.0
y1,2883,0.00014842425,0.0027308755,1.0
y1,2884,-9.4536554e-5,0.002722165,1.0
y1,2885,-1.4086999e-5,0.0027492119,1.0
y1,2886,-4.4917056e-6,0.002826324,1.0
y1,2887,2.2622386e-5,0.0027955852,1.0
y1,2888,2.243275e-8,0.0027686234,1.0
y1,2889,0.0001535693,0.0027833232,1.0
y1,2890,2.5257197e-5,0.002925511,1.0
y1,2891,2.7397495e-5,0.0027740083,1.0
y1,2892,-7.5812844e-5,0.0027316788,1.0
y1,2893,-6.817447e-5,0.0027377622,1.0
y1,2894,-6.1737366e-5,0.0026874307,1.0
y1,2895,7.925949e-5,0.0027851858,1.0
y1,2896,-2.6795116e-5,0.0027491162,1.0
y1,2897,0.0001510485,0.0027019533,1.0
y1,2898,-3.54636e-5,0.0027738067,1.0
y1,2899,-2.0437676e-5,0.0028697045,1.0
y1,2900,2.815243e-5,0.0028261766,1.0
y1,2901,-1.1814e-5,0.002701872,1.0
y1,2902,-4.580564e-5,0.0027651973,1.0
y1,2903,-6.0930262e-5,0.0027857493,1.0
y1,2904,-0.00012953777,0.0027541872,1.0
y1,2905,0.00012649319,0.0027610192,1.0
y1,2906,8.054036e-5,0.002795671,1.0
y1,2907,-1.4296417e-5,0.0028207311,1.0
y1,2908,-4.4086562e-5,0.0028124915,1.0
y1,2909,0.00011371308,0.0027819336,1.0
y1,2910,-8.022162e-6,0.0027509427,1.0
y1,2911,2.7525328e-5,0.00286233,1.0
y1,2912,-6.5876056e-6,0.002755462,1.0
y1,2913,-6.5965185e-5,0.002723216,1.0
y1,2914,-6.7765606e-5,0.0029289823,1.0
y1,2915,-4.9369166e-5,0.0028012118,1.0
y1,2916,0.00010214587,0.00295434,1.0
y1,2917,0.00016789568,0.0027886485,1.0
y1,2918,-0.00014068684,0.0027032678,1.0
y1,2919,3.4028002e-5,0.0027168402,1.0
y1,2920,0.0001617631,0.002748613,1.0
y1,2921,-6.69824e-5,0.0026583548,1.0
y1,2922,4.1901698e-5,0.002819541,1.0
y1,2923,0.00017746544,0.0028355182,1.0
y1,2924,-4.0382856e-5,0.0026670452,1.0
y1,2925,0.00016026563,0.00281718,1.0
y1,2926,-3.162232e-5,0.00268383,1.0
y1,2927,0.00016554279,0.0026792986,1.0
y1,2928,0.000117549105,0.0027619235,1.0
y1,2929,8.916704e-5,0.0026953132,1.0
y1,2930,0.00013709984,0.0028533596,1.0
y1,2931,9.962697e-5,0.00273527,1.0
y1,2932,-6.7796085e-5,0.0026504116,1.0
y1,2933,-6.556714e-5,0.0028178496,1.0
y1,2934,0.000102141996,0.0027747566,1.0
y1,2935,5.747659e-6,0.0027240224,1.0
y1,2936,-8.991313e-5,0.0028207586,1.0
y1,2937,-5.949869e-5,0.0028551526,1.0
y1,2938,-5.118856e-5,0.0028450242,1.0
y1,2939,5.9005637e-5,0.0027044201,1.0
y1,2940,0.000121251454,0.00274515,1.0
y1,2941,-5.421782e-5,0.0026861185,1.0
y1,2942,0.00010503201,0.0028483837,1.0
y1,2943,-6.283514e-5,0.0027411734,1.0
y1,2944,-9.025538e-5,0.0027013768,1.0
y1,2945,3.492891e-5,0.0029147621,1.0
y1,2946,-0.00014598387,0.002855463,1.0
y1,2947,1.950604e-5,0.0027364136,1.0
y1,2948,6.0338e-5,0.0028373154,1.0
y1,2949,0.00020169723,0.0026535967,1.0
y1,2950,-7.9817575e-5,0.0027574934,1.0
y1,2951,-1.3243525e-5,0.0028686519,1.0
y1,2952,-4.1905434e-5,0.0028438766,1.0
y1,2953,6.601042e-5,0.0027266354,1.0
y1,2954,-3.4927941e-6,0.0028508157,1.0
y1,2955,-5.7241254e-5,0.002742573,1.0
y1,2956,-0.00011421043,0.002853962,1.0
y1,2957,6.927316e-5,0.0027292774,1.0
y1,2958,-4.1234434e-5,0.0028795623,1.0
y1,2959,-4.1688556e-5,0.0028326318,1.0
y1,2960,5.474917e-5,0.0027233923,1.0
y1,2961,-9.123364e-5,0.0028122384,1.0
y1,2962,6.678728e-5,0.0028530268,1.0
y1,2963,3.4336903e-5,0.002789107,1.0
y1,2964,3.1000884e-5,0.0028204268,1.0
y1,2965,9.940459e-6,0.0028437392,1.0
y1,2966,-4.911067e-5,0.002822145,1.0
y1,2967,0.0001347155,0.0026912447,1.0
y1,2968,-2.813202e-5,0.002785223,1.0
y1,2969,2.9221746e-5,0.0028005892,1.0
y1,2970,-3.3916232e-5,0.002787606,1.0
y1,2971,4.4701792e-5,0.0027740283,1.0
y1,2972,5.9571707e-5,0.0027424358,1.0
y1,2973,1.7888487e-5,0.0027488086,1.0
y1,2974,6.6812718e-6,0.0027348502,1.0
y1,2975,0.00015030745,0.0028814638,1.0
y1,2976,-3.0317307e-5,0.0026828405,1.0
y1,2977,0.000113219154,0.0027408705,1.0
y1,2978,-6.498911e-5,0.0026820323,1.0
y1,2979,-4.518148e-5,0.002796237,1.0
y1,2980,-3.2394284e-5,0.0027283283,1.0
y1,2981,-0.00010151941,0.002823835,1.0
y1,2982,-3.9955954e-5,0.0027267125,1.0
y1,2983,8.8286164e-5,0.0027013638,1.0
y1,2984,-5.8553378e-5,0.0027638874,1.0
y1,2985,-5.5018852e-5,0.0027827423,1.0
y1,2986,-0.00014030751,0.0026326904,1.0
y1,2987,-9.621725e-5,0.002817276,1.0
y1,2988,3.8677652e-5,0.0027997708,1.0
y1,2989,5.8828835e-5,0.0028636644,1.0
y1,2990,-0.00011666402,0.0027256494,1.0
y1,2991,-2.5875068e-5,0.0026932042,1.0
y1,2992,-0.00012889037,0.0027297297,1.0
y1,2993,-0.00016538709,0.0028062277,1.0
y1,2994,-7.0251244e-6,0.0026810928,1.0
y1,2995,-0.00011340507,0.0027416951,1.0
y1,2996,-7.388813e-5,0.0028761725,1.0
y1,2997,7.39638e-5,0.0027951663,1.0
y1,2998,3.3116034e-5,0.0028423169,1.0
y1,2999,9.438793e-6,0.0027516016,1.0
y1,3000,-2.4904277e-5,0.0028561682,1.0
y1,3001,-3.837122e-5,0.0027995375,1.0
y1,3002,-6.315457e-5,0.0028553337,1.0
y1,3003,-2.4522778e-5,0.0027694835,1.0
y1,3004,-3.8687805e-5,0.0027648276,1.0
y1,3005,-5.4263634e-5,0.0028646728,1.0
y1,3006,-2.0453733e-6,0.0028208867,1.0
y1,3007,1.535449e-5,0.0027888534,1.0
y1,3008,-0.00015488492,0.0027843297,1.0
y1,3009,9.0865695e-5,0.0028366812,1.0
y1,3010,4.638751e-5,0.0027646825,1.0
y1,3011,-1.6902064e-5,0.002800372,1.0
y1,3012,9.506045e-5,0.0027068607,1.0
y1,3013,6.603052e-5,0.0027352108,1.0
y1,3014,0.00012221532,0.0027980015,1.0
y1,3015,-5.9404894e-5,0.0026263564,1.0
y1,3016,1.3742178e-5,0.0028363173,1.0
y1,3017,2.6508334e-5,0.0027374122,1.0
y1,3018,8.603068e-5,0.0027631968,1.0
y1,3019,-0.00016071914,0.0027922401,1.0
y1,3020,6.3781175e-5,0.0027115578,1.0
y1,3021,-7.117282e-5,0.0028251964,1.0
y1,3022,-8.447593e-5,0.0027105915,1.0
y1,3023,-1.6173624e-6,0.0027834815,1.0
y1,3024,0.00018731647,0.0027573158,1.0
y1,3025,8.0751415e-5,0.002855953,1.0
y1,3026,1.7806493e-5,0.0028367986,1.0
y1,3027,3.3307424e-5,0.0028065648,1.0
y1,3028,5.5822253e-5,0.0027345314,1.0
y1,3029,-7.9708785e-5,0.0027988,1.0
y1,3030,6.648116e-5,0.0027329847,1.0
